BirdID,BTO,RingYear,LastSeenYea,BTOcount
7253,S115367,2022,2022,1
7254,S115366,2022,2022,1
7255,S115311,2022,2022,1
7256,S115365,2022,2022,1
7257,S115361,2022,2022,1
7258,S115313,2022,2022,1
7259,S115314,2022,2022,1
7260,S115362,2022,2022,1
7261,S115363,2022,2022,1
7262,S115316,2022,2022,1
7263,S115317,2022,2022,1
7264,S115364,2022,2022,1
7265,S115318,2022,2022,1
7266,S115360,2022,2022,1
7267,S115099,2022,2022,1
7268,S115098,2022,2022,1
7269,S115097,2022,2022,1
7270,S115058,2022,2022,1
7271,S115057,2022,2022,1
7272,S115056,2022,2022,1
7273,S115055,2022,2022,1
7274,S115320,2022,2022,1
7275,S115321,2022,2022,1
7276,S115319,2022,2022,1
7277,Z691609,2022,2022,1
7278,Z691610,2022,2022,1
7448,Z691784,2022,2022,1
7449,Z691778,2022,2022,1
7450,Z691772,2022,2022,1
7451,Z691711,2022,2022,1
7452,Z691712,2022,2022,1
7453,Z691788,2022,2022,1
7454,Z691786,2022,2022,1
7455,Z691787,2022,2022,1
7456,Z691745,2022,2022,1
7457,Z691749,2022,2022,1
7458,Z691746,2022,2022,1
7459,Z691781,2022,2022,1
7460,Z691780,2022,2022,1
7461,Z691713,2022,2022,1
7462,Z691714,2022,2022,1
7463,Z691782,2022,2022,1
7464,Z691801,2022,2022,1
7465,Z691804,2022,2022,1
7466,Z691806,2022,2022,1
7467,Z691770,2022,2022,1
7468,Z691771,2022,2022,1
7469,Z691793,2022,2022,1
7470,Z691790,2022,2022,1
7471,Z691794,2022,2022,1
7472,Z691795,2022,2022,1
7473,Z691789,2022,2022,1
7474,Z691791,2022,2022,1
7475,Z691792,2022,2022,1
7476,Z691802,2022,2022,1
7477,Z691807,2022,2022,1
7478,Z691803,2022,2022,1
7479,Z691808,2022,2022,1
7480,Z691796,2022,2022,1
7481,Z691797,2022,2022,1
7482,Z691798,2022,2022,1
7483,Z691799,2022,2022,1
7484,Z691800,2022,2022,1
7485,Z691805,2022,2022,1
7486,Z691813,2022,2022,1
7487,Z691814,2022,2022,1
7488,Z691815,2022,2022,1
7489,Z691816,2022,2022,1
7490,Z691817,2022,2022,1
7491,Z691818,2022,2022,1
7492,Z691820,2022,2022,1
7493,Z691819,2022,2022,1
7494,Z691821,2022,2022,1
7495,Z691824,2022,2022,1
7496,Z691825,2022,2022,1
7497,Z691823,2022,2022,1
7498,Z691822,2022,2022,1
7499,Z691828,2022,2022,1
7500,Z691829,2022,2022,1
7501,Z691831,2022,2022,1
7502,Z691833,2022,2022,1
7503,Z691838,2022,2022,1
7504,Z691837,2022,2022,1
7505,Z691832,2022,2022,1
7506,Z691839,2022,2022,1
7507,Z691826,2022,2022,1
7508,Z691827,2022,2022,1
7509,Z691830,2022,2022,1
7510,Z691834,2022,2022,1
7511,Z691840,2022,2022,1
7512,Z691841,2022,2022,1
7513,Z691836,2022,2022,1
7514,Z691835,2022,2022,1
7515,Z691809,2022,2022,1
7516,Z691810,2022,2022,1
7517,Z691811,2022,2022,1
7518,Z691812,2022,2022,1
7519,Z691868,2022,2022,1
7520,Z691869,2022,2022,1
7521,Z691867,2022,2022,1
7522,Z691866,2022,2022,1
7523,Z691678,2022,2022,1
7524,Z691701,2022,2022,1
7525,Z691865,2022,2022,1
7526,Z691864,2022,2022,1
7527,Z691863,2022,2022,1
7528,Z691862,2022,2022,1
7529,Z691859,2022,2022,1
7530,Z691861,2022,2022,1
7531,Z691843,2022,2022,1
7532,Z691844,2022,2022,1
7533,Z691846,2022,2022,1
7534,Z691850,2022,2022,1
7535,Z691855,2022,2022,1
7536,Z691856,2022,2022,1
7537,Z691851,2022,2022,1
7538,Z691852,2022,2022,1
7539,Z691854,2022,2022,1
7540,Z691853,2022,2022,1
7541,Z691845,2022,2022,1
7542,Z691842,2022,2022,1
7543,Z691849,2022,2022,1
7544,Z691847,2022,2022,1
7545,Z691848,2022,2022,1
7546,Z691858,2022,2022,1
7547,Z691857,2022,2022,1
7548,Z691860,2022,2022,1
7549,Z691870,2022,2022,1
7550,Z691871,2022,2022,1
7551,Z691872,2022,2022,1
7552,Z691873,2022,2022,1
7553,Z691874,2022,2022,1
7554,Z691875,2022,2022,1
7555,Z691876,2022,2022,1
7556,Z691877,2022,2022,1
7557,Z691878,2022,2022,1
7558,Z691879,2022,2022,1
7559,Z691880,2022,2022,1
7560,Z691881,2022,2022,1
7561,Z691882,2022,2022,1
7562,Z691883,2022,2022,1
7563,Z691886,2022,2022,1
7564,Z691887,2022,2022,1
7565,Z691888,2022,2022,1
7566,Z691892,2022,2022,1
7567,Z691884,2022,2022,1
7568,Z691885,2022,2022,1
7569,Z691889,2022,2022,1
7570,Z691890,2022,2022,1
7571,Z691891,2022,2022,1
7572,Z691893,2022,2022,1
7573,Z691894,2022,2022,1
7574,Z691895,2022,2022,1
7575,Z691896,2022,2022,1
7576,Z691897,2022,2022,1
7577,Z691898,2022,2022,1
7578,Z691899,2022,2022,1
7579,Z691900,2022,2022,1
7580,S115101,2022,2022,1
7581,S115102,2022,2022,1
7582,S115103,2022,2022,1
7583,S115104,2022,2022,1
7584,S115105,2022,2022,1
7585,S115106,2022,2022,1
7586,S115107,2022,2022,1
7587,S115108,2022,2022,1
7588,S115109,2022,2022,1
7589,S115110,2022,2022,1
7590,S115111,2022,2022,1
7591,S115112,2022,2022,1
7592,S115113,2022,2022,1
7593,S115114,2022,2022,1
7594,S115115,2022,2022,1
7595,S115116,2022,2022,1
7596,S115117,2022,2022,1
7597,S115118,2022,2022,1
7598,S115119,2022,2022,1
7599,S115121,2022,2022,1
7600,S115122,2022,2022,1
7601,S115123,2022,2022,1
7602,S115124,2022,2022,1
7603,S115120,2022,2022,1
7604,S115125,2022,2022,1
7605,S115126,2022,2022,1
7606,S115127,2022,2022,1
7607,S115128,2022,2022,1
7608,S115129,2022,2022,1
7609,S115130,2022,2022,1
7610,S115131,2022,2022,1
7611,S115132,2022,2022,1
7612,S115133,2022,2022,1
7613,S115134,2022,2022,1
7614,S115135,2022,2022,1
7615,S115136,2022,2022,1
7616,S115137,2022,2022,1
7617,S115138,2022,2022,1
7618,S115139,2022,2022,1
7619,S115140,2022,2022,1
7620,S115141,2022,2022,1
7621,S115142,2022,2022,1
7622,S115143,2022,2022,1
7623,S115144,2022,2022,1
7624,S115145,2022,2022,1
7625,S115146,2022,2022,1
7626,S115147,2022,2022,1
7627,S115148,2022,2022,1
7628,S115149,2022,2022,1
7629,S115150,2022,2022,1
7630,S115151,2022,2022,1
7631,S115152,2022,2022,1
7632,S115153,2022,2022,1
7633,S115154,2022,2022,1
7634,S115155,2022,2022,1
7635,S115156,2022,2022,1
7636,S115157,2022,2022,1
7637,S115158,2022,2022,1
7638,S115159,2022,2022,1
7639,S115160,2022,2022,1
7640,S115161,2022,2022,1
7641,S115162,2022,2022,1
7642,S115163,2022,2022,1
7643,S115164,2022,2022,1
7644,S115165,2022,2022,1
7645,S115166,2022,2022,1
7646,S115167,2022,2022,1
7647,S115168,2022,2022,1
7648,S115169,2022,2022,1
7649,S115170,2022,2022,1
7650,S115171,2022,2022,1
7651,S115172,2022,2022,1
7652,S115173,2022,2022,1
7653,S115174,2022,2022,1
7654,S115175,2022,2022,1
7655,S115176,2022,2022,1
7656,S115177,2022,2022,1
7657,S115178,2022,2022,1
7658,S115179,2022,2022,1
7659,S115180,2022,2022,1
7660,S115181,2022,2022,1
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,

